,ID,longitude,latitude,date_time,b,t
303,1008-2013,5.4293596,52.9234933,6/1/2013 8:40,4,6/01/2013 08:40:00
304,1008-2013,5.4300485,52.9232189,6/1/2013 9:10,4,6/01/2013 09:10:00
305,1008-2013,5.4298761,52.9234899,6/1/2013 9:40,4,6/01/2013 09:40:00
306,1008-2013,5.4298743,52.9233328,6/1/2013 10:11,4,6/01/2013 10:11:00
307,1008-2013,5.4298196,52.9231663,6/1/2013 10:43,4,6/01/2013 10:43:00
308,1008-2013,5.4298375,52.9231993,6/1/2013 11:13,4,6/01/2013 11:13:00
309,1008-2013,5.4302903,52.9231699,6/1/2013 11:43,4,6/01/2013 11:43:00
310,1008-2013,5.4297958,52.9229698,6/1/2013 12:13,4,6/01/2013 12:13:00
311,1008-2013,5.4299323,52.9230332,6/1/2013 12:43,4,6/01/2013 12:43:00
312,1008-2013,5.4299906,52.9231226,6/1/2013 13:13,4,6/01/2013 13:13:00
313,1008-2013,5.4297322,52.9232476,6/1/2013 13:45,4,6/01/2013 13:45:00
314,1008-2013,5.4296779,52.9231289,6/1/2013 14:17,4,6/01/2013 14:17:00
315,1008-2013,5.4290948,52.9234152,6/1/2013 14:48,4,6/01/2013 14:48:00
316,1008-2013,5.4309291,52.9257005,6/1/2013 15:18,4,6/01/2013 15:18:00
317,1008-2013,5.4299035,52.9233063,6/1/2013 15:49,4,6/01/2013 15:49:00
318,1008-2013,5.4301678,52.9235447,6/1/2013 16:20,4,6/01/2013 16:20:00
319,1008-2013,5.4298174,52.9234074,6/1/2013 16:53,4,6/01/2013 16:53:00
320,1008-2013,5.4297946,52.9234476,6/1/2013 17:24,4,6/01/2013 17:24:00
321,1008-2013,5.4300022,52.9229497,6/1/2013 17:54,4,6/01/2013 17:54:00
322,1008-2013,5.4300125,52.9229532,6/1/2013 18:24,4,6/01/2013 18:24:00
323,1008-2013,5.4306962,52.9223048,6/1/2013 18:55,4,6/01/2013 18:55:00
324,1008-2013,5.4306176,52.9225078,6/1/2013 19:25,4,6/01/2013 19:25:00
325,1008-2013,5.4303407,52.9226386,6/1/2013 19:55,4,6/01/2013 19:55:00
326,1008-2013,5.430654,52.922601,6/1/2013 20:25,4,6/01/2013 20:25:00
327,1008-2013,5.4306146,52.9225999,6/1/2013 20:55,4,6/01/2013 20:55:00
328,1008-2013,5.4306362,52.9225813,6/1/2013 21:25,4,6/01/2013 21:25:00
329,1008-2013,5.4306264,52.9225991,6/1/2013 21:55,4,6/01/2013 21:55:00
330,1008-2013,5.4306614,52.9225709,6/1/2013 22:26,4,6/01/2013 22:26:00
331,1008-2013,5.4306335,52.9225852,6/1/2013 22:56,4,6/01/2013 22:56:00
332,1008-2013,5.4306403,52.9225994,6/1/2013 23:25,4,6/01/2013 23:25:00
333,1008-2013,5.4305786,52.9225939,6/1/2013 23:56,4,6/01/2013 23:56:00
334,1008-2013,5.4306325,52.9225897,6/2/2013 0:55,4,6/02/2013 00:55:00
335,1008-2013,5.4306352,52.9225775,6/2/2013 1:56,4,6/02/2013 01:56:00
336,1008-2013,5.4306232,52.9225956,6/2/2013 2:26,4,6/02/2013 02:26:00
337,1008-2013,5.4305994,52.9225978,6/2/2013 2:56,4,6/02/2013 02:56:00
338,1008-2013,5.4306058,52.9225853,6/2/2013 3:26,4,6/02/2013 03:26:00
339,1008-2013,5.4312416,52.9229636,6/2/2013 3:56,4,6/02/2013 03:56:00
340,1008-2013,5.4295919,52.9233731,6/2/2013 4:27,4,6/02/2013 04:27:00
341,1008-2013,5.429822,52.9230942,6/2/2013 4:58,4,6/02/2013 04:58:00
342,1008-2013,5.4297618,52.9230962,6/2/2013 5:28,4,6/02/2013 05:28:00
343,1008-2013,5.4293206,52.9232397,6/2/2013 5:58,4,6/02/2013 05:58:00
344,1008-2013,5.4300921,52.923055,6/2/2013 6:31,4,6/02/2013 06:31:00
345,1008-2013,5.4294164,52.9230603,6/2/2013 7:03,4,6/02/2013 07:03:00
346,1008-2013,5.4296642,52.9230311,6/2/2013 7:33,4,6/02/2013 07:33:00
347,1008-2013,5.4296361,52.9229891,6/2/2013 8:03,4,6/02/2013 08:03:00
348,1008-2013,5.429765,52.9230373,6/2/2013 8:33,4,6/02/2013 08:33:00
349,1008-2013,5.4297385,52.9229494,6/2/2013 9:03,4,6/02/2013 09:03:00
350,1008-2013,5.4297991,52.9229535,6/2/2013 9:35,4,6/02/2013 09:35:00
351,1008-2013,5.4297418,52.9229899,6/2/2013 10:06,4,6/02/2013 10:06:00
352,1008-2013,5.4296316,52.9230673,6/2/2013 10:36,4,6/02/2013 10:36:00
353,1008-2013,5.4304059,52.9228276,6/2/2013 11:06,4,6/02/2013 11:06:00
354,1008-2013,5.4297952,52.9234211,6/2/2013 11:36,4,6/02/2013 11:36:00
355,1008-2013,5.4297787,52.9229147,6/2/2013 12:38,4,6/02/2013 12:38:00
356,1008-2013,5.4296178,52.9231964,6/2/2013 13:07,4,6/02/2013 13:07:00
357,1008-2013,5.4298146,52.9230879,6/2/2013 13:22,4,6/02/2013 13:22:00
358,1008-2013,5.429908,52.9231138,6/2/2013 13:37,4,6/02/2013 13:37:00
359,1008-2013,5.4299218,52.9231359,6/2/2013 13:52,4,6/02/2013 13:52:00
360,1008-2013,5.4297963,52.9231114,6/2/2013 14:07,4,6/02/2013 14:07:00
361,1008-2013,5.4296863,52.9231213,6/2/2013 14:22,-1,6/02/2013 14:22:00
362,1008-2013,5.4292845,52.9233018,6/2/2013 14:39,-1,6/02/2013 14:39:00
363,1008-2013,5.4292353,52.9232295,6/2/2013 14:54,-1,6/02/2013 14:54:00
364,1008-2013,5.4294114,52.9230014,6/2/2013 15:24,4,6/02/2013 15:24:00
365,1008-2013,5.4292502,52.9230734,6/2/2013 15:55,4,6/02/2013 15:55:00
366,1008-2013,5.4283994,52.9231434,6/2/2013 16:25,4,6/02/2013 16:25:00
367,1008-2013,5.4284375,52.923725,6/2/2013 16:56,4,6/02/2013 16:56:00
368,1008-2013,5.4282583,52.9244178,6/2/2013 17:27,4,6/02/2013 17:27:00
369,1008-2013,5.4283034,52.9242248,6/2/2013 17:58,4,6/02/2013 17:58:00
370,1008-2013,5.4277282,52.9249145,6/2/2013 18:27,4,6/02/2013 18:27:00
371,1008-2013,5.4274002,52.9250863,6/2/2013 18:57,4,6/02/2013 18:57:00
372,1008-2013,5.4274807,52.9251116,6/2/2013 19:27,4,6/02/2013 19:27:00
373,1008-2013,5.4274926,52.9251262,6/2/2013 19:58,4,6/02/2013 19:58:00
374,1008-2013,5.4274559,52.9250844,6/2/2013 20:28,4,6/02/2013 20:28:00
375,1008-2013,5.4274813,52.9250794,6/2/2013 21:00,4,6/02/2013 21:00:00
376,1008-2013,5.4274228,52.9251128,6/2/2013 21:30,4,6/02/2013 21:30:00
377,1008-2013,5.4274718,52.9250702,6/2/2013 22:00,4,6/02/2013 22:00:00
378,1008-2013,5.4274662,52.9250926,6/2/2013 22:30,4,6/02/2013 22:30:00
379,1008-2013,5.4274398,52.9251385,6/2/2013 23:00,4,6/02/2013 23:00:00
380,1008-2013,5.4274358,52.9251224,6/2/2013 23:30,4,6/02/2013 23:30:00
381,1008-2013,5.4274701,52.925117,6/3/2013 0:00,4,6/03/2013 00:00:00
382,1008-2013,5.4275831,52.92509,6/3/2013 0:30,4,6/03/2013 00:30:00
383,1008-2013,5.4274643,52.9250988,6/3/2013 1:01,4,6/03/2013 01:01:00
384,1008-2013,5.4274746,52.925072,6/3/2013 1:31,4,6/03/2013 01:31:00
385,1008-2013,5.427448,52.9250863,6/3/2013 2:00,4,6/03/2013 02:00:00
386,1008-2013,5.4274498,52.9251078,6/3/2013 2:30,4,6/03/2013 02:30:00
387,1008-2013,5.4274404,52.9250907,6/3/2013 3:00,4,6/03/2013 03:00:00
388,1008-2013,5.4275524,52.9250597,6/3/2013 3:30,4,6/03/2013 03:30:00
389,1008-2013,5.4275148,52.9248277,6/3/2013 4:00,4,6/03/2013 04:00:00
390,1008-2013,5.4276938,52.924793,6/3/2013 4:30,4,6/03/2013 04:30:00
391,1008-2013,5.427551,52.9248963,6/3/2013 5:01,4,6/03/2013 05:01:00
392,1008-2013,5.427889,52.9245246,6/3/2013 5:30,4,6/03/2013 05:30:00
393,1008-2013,5.4282506,52.9244075,6/3/2013 6:00,4,6/03/2013 06:00:00
394,1008-2013,5.4283632,52.9238669,6/3/2013 6:30,4,6/03/2013 06:30:00
395,1008-2013,5.4281352,52.9243055,6/3/2013 7:01,4,6/03/2013 07:01:00
396,1008-2013,5.4282439,52.9243655,6/3/2013 7:31,4,6/03/2013 07:31:00
397,1008-2013,5.4279982,52.9244008,6/3/2013 8:02,4,6/03/2013 08:02:00
398,1008-2013,5.4278531,52.9249774,6/3/2013 8:32,4,6/03/2013 08:32:00
399,1008-2013,5.4278885,52.9257137,6/3/2013 9:01,4,6/03/2013 09:01:00
400,1008-2013,5.4286842,52.9261494,6/3/2013 9:32,4,6/03/2013 09:32:00
401,1008-2013,5.429438,52.9255885,6/3/2013 10:01,4,6/03/2013 10:01:00
402,1008-2013,5.430519,52.9250392,6/3/2013 10:32,4,6/03/2013 10:32:00
403,1008-2013,5.4312577,52.9250747,6/3/2013 11:02,4,6/03/2013 11:02:00
404,1008-2013,5.4312797,52.9250033,6/3/2013 11:32,4,6/03/2013 11:32:00
405,1008-2013,5.4318468,52.924972,6/3/2013 12:03,4,6/03/2013 12:03:00
406,1008-2013,5.4318461,52.9249958,6/3/2013 12:33,4,6/03/2013 12:33:00
407,1008-2013,5.4317431,52.9250914,6/3/2013 13:05,4,6/03/2013 13:05:00
408,1008-2013,5.4313425,52.9253671,6/3/2013 13:35,4,6/03/2013 13:35:00
409,1008-2013,5.431419,52.9253905,6/3/2013 14:05,4,6/03/2013 14:05:00
410,1008-2013,5.4312085,52.9252136,6/3/2013 14:35,4,6/03/2013 14:35:00
411,1008-2013,5.4308997,52.9249877,6/3/2013 15:05,4,6/03/2013 15:05:00
412,1008-2013,5.4305301,52.9241143,6/3/2013 15:35,4,6/03/2013 15:35:00
413,1008-2013,5.4302945,52.9239724,6/3/2013 16:05,4,6/03/2013 16:05:00
414,1008-2013,5.4291332,52.924032,6/3/2013 16:35,4,6/03/2013 16:35:00
415,1008-2013,5.428635,52.9238382,6/3/2013 17:05,4,6/03/2013 17:05:00
416,1008-2013,5.4282928,52.9235302,6/3/2013 17:35,4,6/03/2013 17:35:00
417,1008-2013,5.4352763,52.921514,6/3/2013 18:05,4,6/03/2013 18:05:00
418,1008-2013,5.4285411,52.9238391,6/3/2013 18:35,-1,6/03/2013 18:35:00
419,1008-2013,5.4286651,52.9237567,6/3/2013 19:05,-1,6/03/2013 19:05:00
420,1008-2013,5.4285655,52.9238241,6/3/2013 19:37,-1,6/03/2013 19:37:00
421,1008-2013,5.4286262,52.923864,6/3/2013 20:07,-1,6/03/2013 20:07:00
422,1008-2013,5.4285709,52.9238005,6/3/2013 20:37,-1,6/03/2013 20:37:00
423,1008-2013,5.4285812,52.9238121,6/3/2013 21:07,4,6/03/2013 21:07:00
424,1008-2013,5.4285458,52.9238185,6/3/2013 21:37,4,6/03/2013 21:37:00
425,1008-2013,5.4285891,52.923796,6/3/2013 22:07,4,6/03/2013 22:07:00
426,1008-2013,5.4285847,52.9237986,6/3/2013 22:37,4,6/03/2013 22:37:00
427,1008-2013,5.4285869,52.9238032,6/3/2013 23:07,4,6/03/2013 23:07:00
428,1008-2013,5.4286002,52.9238089,6/3/2013 23:37,4,6/03/2013 23:37:00
429,1008-2013,5.4285633,52.9238119,6/4/2013 0:37,4,6/04/2013 00:37:00
430,1008-2013,5.4286151,52.9238596,6/4/2013 1:07,4,6/04/2013 01:07:00
431,1008-2013,5.4285827,52.9238077,6/4/2013 1:38,4,6/04/2013 01:38:00
432,1008-2013,5.4285627,52.9238032,6/4/2013 2:08,4,6/04/2013 02:08:00
433,1008-2013,5.4285857,52.9238191,6/4/2013 2:39,4,6/04/2013 02:39:00
434,1008-2013,5.4285215,52.9238732,6/4/2013 3:09,4,6/04/2013 03:09:00
435,1008-2013,5.4288513,52.9236586,6/4/2013 3:39,4,6/04/2013 03:39:00
436,1008-2013,5.4294953,52.9232869,6/4/2013 4:10,4,6/04/2013 04:10:00
437,1008-2013,5.4349844,52.9216927,6/4/2013 4:39,4,6/04/2013 04:39:00
438,1008-2013,5.4297641,52.9234099,6/4/2013 5:09,4,6/04/2013 05:09:00
439,1008-2013,5.4302103,52.9224564,6/4/2013 5:40,4,6/04/2013 05:40:00
440,1008-2013,5.4322373,52.9213344,6/4/2013 6:10,4,6/04/2013 06:10:00
441,1008-2013,5.4328756,52.9211088,6/4/2013 6:40,4,6/04/2013 06:40:00
442,1008-2013,5.4333388,52.9212552,6/4/2013 7:10,4,6/04/2013 07:10:00
443,1008-2013,5.4349116,52.921524,6/4/2013 7:41,4,6/04/2013 07:41:00
444,1008-2013,5.4352524,52.9211338,6/4/2013 8:11,4,6/04/2013 08:11:00
445,1008-2013,5.4353455,52.9214662,6/4/2013 8:41,4,6/04/2013 08:41:00
446,1008-2013,5.4353931,52.9216869,6/4/2013 9:11,4,6/04/2013 09:11:00
447,1008-2013,5.4352864,52.9215229,6/4/2013 9:41,4,6/04/2013 09:41:00
448,1008-2013,5.4352649,52.9216197,6/4/2013 10:11,4,6/04/2013 10:11:00
449,1008-2013,5.4350991,52.921506,6/4/2013 10:41,4,6/04/2013 10:41:00
450,1008-2013,5.4349481,52.9213269,6/4/2013 11:12,4,6/04/2013 11:12:00
451,1008-2013,5.4350329,52.9213465,6/4/2013 11:42,4,6/04/2013 11:42:00
452,1008-2013,5.4350921,52.921542,6/4/2013 12:12,4,6/04/2013 12:12:00
453,1008-2013,5.4349324,52.9215388,6/4/2013 12:42,4,6/04/2013 12:42:00
454,1008-2013,5.434762,52.9214546,6/4/2013 13:12,4,6/04/2013 13:12:00
455,1008-2013,5.4346491,52.9214257,6/4/2013 13:42,4,6/04/2013 13:42:00
456,1008-2013,5.4350971,52.9215899,6/4/2013 14:13,4,6/04/2013 14:13:00
457,1008-2013,5.4351581,52.9216455,6/4/2013 14:43,4,6/04/2013 14:43:00
458,1008-2013,5.4358491,52.9217521,6/4/2013 15:00,4,6/04/2013 15:00:00
459,1008-2013,5.4353603,52.9214986,6/4/2013 15:15,4,6/04/2013 15:15:00
460,1008-2013,5.4351795,52.9219942,6/4/2013 15:30,4,6/04/2013 15:30:00
461,1008-2013,5.4358808,52.9218126,6/4/2013 15:45,4,6/04/2013 15:45:00
462,1008-2013,5.43497,52.9217005,6/4/2013 16:15,-1,6/04/2013 16:15:00
463,1008-2013,5.4352264,52.9213126,6/4/2013 16:30,-1,6/04/2013 16:30:00
464,1008-2013,5.4396956,52.9308908,6/4/2013 16:45,2,6/04/2013 16:45:00
465,1008-2013,5.4357509,52.9216315,6/4/2013 17:02,-1,6/04/2013 17:02:00
466,1008-2013,5.4361804,52.9213521,6/4/2013 17:17,-1,6/04/2013 17:17:00
467,1008-2013,5.4356187,52.9212401,6/4/2013 17:32,-1,6/04/2013 17:32:00
468,1008-2013,5.4359407,52.921693,6/4/2013 18:14,4,6/04/2013 18:14:00
469,1008-2013,5.4361032,52.9214667,6/4/2013 18:29,4,6/04/2013 18:29:00
470,1008-2013,5.4354645,52.9219146,6/4/2013 18:44,4,6/04/2013 18:44:00
471,1008-2013,5.4350006,52.9215049,6/4/2013 18:59,4,6/04/2013 18:59:00
472,1008-2013,5.4347335,52.9213237,6/4/2013 19:14,4,6/04/2013 19:14:00
473,1008-2013,5.4351678,52.9212793,6/4/2013 19:30,4,6/04/2013 19:30:00
474,1008-2013,5.4351297,52.9212663,6/4/2013 19:45,4,6/04/2013 19:45:00
475,1008-2013,5.4351306,52.9212966,6/4/2013 20:01,4,6/04/2013 20:01:00
476,1008-2013,5.4351086,52.9213062,6/4/2013 20:31,4,6/04/2013 20:31:00
477,1008-2013,5.4351201,52.9212929,6/4/2013 21:01,4,6/04/2013 21:01:00
478,1008-2013,5.4351173,52.9212875,6/4/2013 21:30,4,6/04/2013 21:30:00
479,1008-2013,5.4351102,52.9213024,6/4/2013 22:00,4,6/04/2013 22:00:00
480,1008-2013,5.4351516,52.9212878,6/4/2013 22:30,4,6/04/2013 22:30:00
481,1008-2013,5.4350989,52.9212883,6/4/2013 23:01,4,6/04/2013 23:01:00
482,1008-2013,5.4351165,52.9212881,6/4/2013 23:31,4,6/04/2013 23:31:00
483,1008-2013,5.4351211,52.9212903,6/5/2013 0:01,4,6/05/2013 00:01:00
484,1008-2013,5.4351384,52.9212794,6/5/2013 0:31,4,6/05/2013 00:31:00
485,1008-2013,5.4352225,52.9212553,6/5/2013 1:01,4,6/05/2013 01:01:00
486,1008-2013,5.4346243,52.9212312,6/5/2013 1:33,4,6/05/2013 01:33:00
487,1008-2013,5.434971,52.9212697,6/5/2013 2:03,4,6/05/2013 02:03:00
488,1008-2013,5.434888,52.9214267,6/5/2013 2:33,4,6/05/2013 02:33:00
489,1008-2013,5.434608,52.9214458,6/5/2013 3:03,4,6/05/2013 03:03:00
490,1008-2013,5.4359063,52.9215357,6/5/2013 3:24,4,6/05/2013 03:24:00
491,1008-2013,5.4350771,52.9222478,6/5/2013 3:39,4,6/05/2013 03:39:00
492,1008-2013,5.431845,52.9210536,6/5/2013 3:54,4,6/05/2013 03:54:00
493,1008-2013,5.4363842,52.921319,6/5/2013 4:10,4,6/05/2013 04:10:00
494,1008-2013,5.4357034,52.9216406,6/5/2013 4:25,4,6/05/2013 04:25:00
495,1008-2013,5.4351303,52.9216719,6/5/2013 4:40,4,6/05/2013 04:40:00
496,1008-2013,5.4355036,52.9219127,6/5/2013 4:55,4,6/05/2013 04:55:00
497,1008-2013,5.4358651,52.9217881,6/5/2013 5:12,4,6/05/2013 05:12:00
498,1008-2013,5.4364142,52.9215007,6/5/2013 5:27,4,6/05/2013 05:27:00
499,1008-2013,5.437362,52.9213438,6/5/2013 5:42,4,6/05/2013 05:42:00
500,1008-2013,5.4372396,52.9216991,6/5/2013 5:57,4,6/05/2013 05:57:00
501,1008-2013,5.4368058,52.9213828,6/5/2013 6:12,4,6/05/2013 06:12:00
502,1008-2013,5.4364842,52.9212938,6/5/2013 6:27,4,6/05/2013 06:27:00
503,1008-2013,5.4368555,52.9213663,6/5/2013 6:42,4,6/05/2013 06:42:00
504,1008-2013,5.4366917,52.9212995,6/5/2013 6:57,4,6/05/2013 06:57:00
505,1008-2013,5.4367115,52.9212095,6/5/2013 7:12,4,6/05/2013 07:12:00
506,1008-2013,5.4369851,52.921432,6/5/2013 7:34,4,6/05/2013 07:34:00
507,1008-2013,5.4366799,52.9215154,6/5/2013 7:49,4,6/05/2013 07:49:00
508,1008-2013,5.4364706,52.9213492,6/5/2013 8:04,4,6/05/2013 08:04:00
509,1008-2013,5.4359936,52.9217522,6/5/2013 8:20,4,6/05/2013 08:20:00
510,1008-2013,5.4359983,52.9218858,6/5/2013 8:35,4,6/05/2013 08:35:00
511,1008-2013,5.4360985,52.9217327,6/5/2013 8:53,4,6/05/2013 08:53:00
512,1008-2013,5.4359933,52.921747,6/5/2013 9:08,4,6/05/2013 09:08:00
513,1008-2013,5.435478,52.9214967,6/5/2013 9:23,4,6/05/2013 09:23:00
514,1008-2013,5.4356457,52.9214226,6/5/2013 9:38,4,6/05/2013 09:38:00
515,1008-2013,5.4357223,52.9212115,6/5/2013 9:53,4,6/05/2013 09:53:00
516,1008-2013,5.4351991,52.9213204,6/5/2013 10:09,4,6/05/2013 10:09:00
517,1008-2013,5.4359304,52.9216718,6/5/2013 10:32,4,6/05/2013 10:32:00
518,1008-2013,5.4362763,52.9216058,6/5/2013 10:47,4,6/05/2013 10:47:00
519,1008-2013,5.436732,52.9214574,6/5/2013 11:03,4,6/05/2013 11:03:00
520,1008-2013,5.4373666,52.9215041,6/5/2013 11:18,4,6/05/2013 11:18:00
521,1008-2013,5.4381294,52.9216217,6/5/2013 11:48,4,6/05/2013 11:48:00
522,1008-2013,5.4386299,52.9218291,6/5/2013 12:03,4,6/05/2013 12:03:00
523,1008-2013,5.4384464,52.9217207,6/5/2013 12:18,4,6/05/2013 12:18:00
524,1008-2013,5.4377398,52.9215453,6/5/2013 12:33,4,6/05/2013 12:33:00
525,1008-2013,5.4372438,52.9215737,6/5/2013 12:48,4,6/05/2013 12:48:00
526,1008-2013,5.4365181,52.9220595,6/5/2013 13:03,4,6/05/2013 13:03:00
527,1008-2013,5.4364822,52.9221074,6/5/2013 13:18,4,6/05/2013 13:18:00
528,1008-2013,5.4365502,52.9212869,6/5/2013 13:33,4,6/05/2013 13:33:00
529,1008-2013,5.4365743,52.9211968,6/5/2013 13:52,4,6/05/2013 13:52:00
530,1008-2013,5.4365825,52.921168,6/5/2013 14:07,4,6/05/2013 14:07:00
531,1008-2013,5.436644,52.9213656,6/5/2013 14:22,4,6/05/2013 14:22:00
532,1008-2013,5.4361694,52.9214526,6/5/2013 14:37,4,6/05/2013 14:37:00
533,1008-2013,5.4364162,52.9212603,6/5/2013 14:52,4,6/05/2013 14:52:00
534,1008-2013,5.4365172,52.9212223,6/5/2013 15:07,4,6/05/2013 15:07:00
535,1008-2013,5.4358042,52.9218776,6/5/2013 15:36,4,6/05/2013 15:36:00
536,1008-2013,5.4358178,52.9218994,6/5/2013 15:51,4,6/05/2013 15:51:00
537,1008-2013,5.4366474,52.9213041,6/5/2013 16:36,4,6/05/2013 16:36:00
538,1008-2013,5.4372922,52.9213242,6/5/2013 16:51,4,6/05/2013 16:51:00
539,1008-2013,5.4377323,52.9213618,6/5/2013 17:06,4,6/05/2013 17:06:00
540,1008-2013,5.4377634,52.9216664,6/5/2013 17:21,4,6/05/2013 17:21:00
541,1008-2013,5.4379582,52.9216453,6/5/2013 17:36,4,6/05/2013 17:36:00
542,1008-2013,5.4362542,52.921338,6/5/2013 18:07,4,6/05/2013 18:07:00
543,1008-2013,5.4355098,52.9223649,6/5/2013 18:25,4,6/05/2013 18:25:00
544,1008-2013,5.436146,52.9218598,6/5/2013 18:40,4,6/05/2013 18:40:00
545,1008-2013,5.4359939,52.9217974,6/5/2013 18:56,4,6/05/2013 18:56:00
546,1008-2013,5.4365444,52.9220742,6/5/2013 19:26,4,6/05/2013 19:26:00
547,1008-2013,5.435157,52.9216111,6/5/2013 19:56,4,6/05/2013 19:56:00
548,1008-2013,5.4351434,52.9216021,6/5/2013 20:26,4,6/05/2013 20:26:00
549,1008-2013,5.4351471,52.9215815,6/5/2013 20:56,4,6/05/2013 20:56:00
550,1008-2013,5.4351058,52.9215994,6/5/2013 21:26,4,6/05/2013 21:26:00
551,1008-2013,5.4351633,52.9216115,6/5/2013 21:56,4,6/05/2013 21:56:00
552,1008-2013,5.4351617,52.9216069,6/5/2013 22:27,4,6/05/2013 22:27:00
553,1008-2013,5.4351444,52.9215998,6/5/2013 22:57,4,6/05/2013 22:57:00
554,1008-2013,5.4351451,52.9215965,6/5/2013 23:27,4,6/05/2013 23:27:00
555,1008-2013,5.4351354,52.9216059,6/5/2013 23:57,4,6/05/2013 23:57:00
556,1008-2013,5.4351277,52.9216066,6/6/2013 0:27,4,6/06/2013 00:27:00
557,1008-2013,5.4351133,52.9216171,6/6/2013 0:57,4,6/06/2013 00:57:00
558,1008-2013,5.4351285,52.9215959,6/6/2013 1:28,4,6/06/2013 01:28:00
559,1008-2013,5.4351379,52.9216012,6/6/2013 1:57,4,6/06/2013 01:57:00
560,1008-2013,5.4351273,52.9216007,6/6/2013 2:28,4,6/06/2013 02:28:00
561,1008-2013,5.4351096,52.921596,6/6/2013 2:58,4,6/06/2013 02:58:00
562,1008-2013,5.4356764,52.921715,6/6/2013 3:27,4,6/06/2013 03:27:00
563,1008-2013,5.4349339,52.9220995,6/6/2013 4:15,4,6/06/2013 04:15:00
564,1008-2013,5.434885,52.9220433,6/6/2013 4:30,4,6/06/2013 04:30:00
565,1008-2013,5.4344742,52.9218236,6/6/2013 5:01,4,6/06/2013 05:01:00
566,1008-2013,5.4341032,52.9216796,6/6/2013 5:16,4,6/06/2013 05:16:00
567,1008-2013,5.434482,52.9217264,6/6/2013 5:31,4,6/06/2013 05:31:00
568,1008-2013,5.4348972,52.9210814,6/6/2013 5:45,4,6/06/2013 05:45:00
569,1008-2013,5.434817,52.9210013,6/6/2013 6:00,4,6/06/2013 06:00:00
570,1008-2013,5.4353637,52.9220742,6/6/2013 6:15,4,6/06/2013 06:15:00
571,1008-2013,5.4350639,52.9219751,6/6/2013 6:31,4,6/06/2013 06:31:00
572,1008-2013,5.4349055,52.921929,6/6/2013 6:46,4,6/06/2013 06:46:00
573,1008-2013,5.4350466,52.9218737,6/6/2013 7:01,4,6/06/2013 07:01:00
574,1008-2013,5.4352193,52.9217327,6/6/2013 7:18,4,6/06/2013 07:18:00
575,1008-2013,5.4350169,52.9216966,6/6/2013 7:33,4,6/06/2013 07:33:00
576,1008-2013,5.4349635,52.9219295,6/6/2013 7:50,4,6/06/2013 07:50:00
577,1008-2013,5.434904,52.921847,6/6/2013 8:06,4,6/06/2013 08:06:00
578,1008-2013,5.4353878,52.9215273,6/6/2013 8:29,4,6/06/2013 08:29:00
579,1008-2013,5.4356113,52.9213161,6/6/2013 8:44,4,6/06/2013 08:44:00
580,1008-2013,5.4357185,52.9212169,6/6/2013 8:59,4,6/06/2013 08:59:00
581,1008-2013,5.4353642,52.9213506,6/6/2013 9:14,4,6/06/2013 09:14:00
582,1008-2013,5.4363963,52.9212952,6/6/2013 9:30,4,6/06/2013 09:30:00
583,1008-2013,5.4364797,52.9215831,6/6/2013 9:53,4,6/06/2013 09:53:00
584,1008-2013,5.4361091,52.9220803,6/6/2013 10:24,4,6/06/2013 10:24:00
585,1008-2013,5.4361449,52.9219511,6/6/2013 10:39,4,6/06/2013 10:39:00
586,1008-2013,5.436487,52.9221145,6/6/2013 10:54,4,6/06/2013 10:54:00
587,1008-2013,5.4353027,52.9218339,6/6/2013 11:10,4,6/06/2013 11:10:00
588,1008-2013,5.4345596,52.9218719,6/6/2013 11:25,4,6/06/2013 11:25:00
589,1008-2013,5.4346124,52.9217497,6/6/2013 11:48,4,6/06/2013 11:48:00
590,1008-2013,5.4347082,52.9216193,6/6/2013 12:03,4,6/06/2013 12:03:00
591,1008-2013,5.4346618,52.9214893,6/6/2013 12:18,4,6/06/2013 12:18:00
592,1008-2013,5.4350075,52.9212715,6/6/2013 12:33,4,6/06/2013 12:33:00
593,1008-2013,5.4351695,52.9209625,6/6/2013 12:49,4,6/06/2013 12:49:00
594,1008-2013,5.4354182,52.9210027,6/6/2013 13:04,4,6/06/2013 13:04:00
595,1008-2013,5.4353632,52.9210382,6/6/2013 13:18,4,6/06/2013 13:18:00
596,1008-2013,5.4353963,52.9209301,6/6/2013 13:37,4,6/06/2013 13:37:00
597,1008-2013,5.4354844,52.921079,6/6/2013 13:53,4,6/06/2013 13:53:00
598,1008-2013,5.4357789,52.9209251,6/6/2013 14:08,4,6/06/2013 14:08:00
599,1008-2013,5.4357576,52.9211181,6/6/2013 14:24,4,6/06/2013 14:24:00
600,1008-2013,5.4355017,52.9212642,6/6/2013 14:39,4,6/06/2013 14:39:00
601,1008-2013,5.4343441,52.9216528,6/6/2013 14:54,4,6/06/2013 14:54:00
602,1008-2013,5.4360795,52.9208248,6/6/2013 15:09,4,6/06/2013 15:09:00
603,1008-2013,5.4354317,52.9210502,6/6/2013 15:24,4,6/06/2013 15:24:00
604,1008-2013,5.4349531,52.9212487,6/6/2013 15:48,4,6/06/2013 15:48:00
605,1008-2013,5.4348127,52.9215417,6/6/2013 16:03,4,6/06/2013 16:03:00
606,1008-2013,5.434738,52.9219546,6/6/2013 16:19,4,6/06/2013 16:19:00
